"","county","the_date","day","month","year","total_female"
"8373","Santa Clara",2007-11-01,"01","11",2007,52
"8374","Santa Clara",2007-12-01,"01","12",2007,54
"8375","Santa Clara",2007-02-01,"01","02",2007,57
"8376","Santa Clara",2007-03-01,"01","03",2007,60
"8377","Santa Clara",2007-04-01,"01","04",2007,62
"8378","Santa Clara",2007-05-01,"01","05",2007,58
"8379","Santa Clara",2007-06-01,"01","06",2007,57
"8380","Santa Clara",2007-07-01,"01","07",2007,59
"8381","Santa Clara",2007-08-01,"01","08",2007,57
"8382","Santa Clara",2007-09-01,"01","09",2007,49
"8383","Santa Clara",2008-01-01,"01","01",2008,48
"8384","Santa Clara",2008-10-01,"01","10",2008,47
"8385","Santa Clara",2008-11-01,"01","11",2008,44
"8386","Santa Clara",2008-12-01,"01","12",2008,52
"8387","Santa Clara",2008-02-01,"01","02",2008,44
"8388","Santa Clara",2008-03-01,"01","03",2008,44
"8389","Santa Clara",2008-04-01,"01","04",2008,50
"8390","Santa Clara",2008-05-01,"01","05",2008,53
"8391","Santa Clara",2008-06-01,"01","06",2008,51
"8392","Santa Clara",2008-07-01,"01","07",2008,45
"8393","Santa Clara",2008-08-01,"01","08",2008,43
"8394","Santa Clara",2008-09-01,"01","09",2008,51
"8395","Santa Clara",2009-01-01,"01","01",2009,53
"8396","Santa Clara",2009-10-01,"01","10",2009,47
"8397","Santa Clara",2009-11-01,"01","11",2009,47
"8398","Santa Clara",2009-12-01,"01","12",2009,41
"8399","Santa Clara",2009-02-01,"01","02",2009,51
"8400","Santa Clara",2009-03-01,"01","03",2009,50
"8401","Santa Clara",2009-04-01,"01","04",2009,53
"8402","Santa Clara",2009-05-01,"01","05",2009,57
"8403","Santa Clara",2009-06-01,"01","06",2009,49
"8404","Santa Clara",2009-07-01,"01","07",2009,51
"8405","Santa Clara",2009-08-01,"01","08",2009,44
"8406","Santa Clara",2009-09-01,"01","09",2009,46
"8407","Santa Clara",2010-01-01,"01","01",2010,47
"8408","Santa Clara",2010-10-01,"01","10",2010,55
"8409","Santa Clara",2010-11-01,"01","11",2010,53
"8410","Santa Clara",2010-12-01,"01","12",2010,52
"8411","Santa Clara",2010-02-01,"01","02",2010,47
"8412","Santa Clara",2010-03-01,"01","03",2010,49
"8413","Santa Clara",2010-04-01,"01","04",2010,51
"8414","Santa Clara",2010-05-01,"01","05",2010,54
"8415","Santa Clara",2010-06-01,"01","06",2010,45
"8416","Santa Clara",2010-07-01,"01","07",2010,47
"8417","Santa Clara",2010-08-01,"01","08",2010,57
"8418","Santa Clara",2010-09-01,"01","09",2010,55
"8419","Santa Clara",2011-01-01,"01","01",2011,51
"8420","Santa Clara",2011-10-01,"01","10",2011,27
"8421","Santa Clara",2011-11-01,"01","11",2011,29
"8422","Santa Clara",2011-12-01,"01","12",2011,30
"8423","Santa Clara",2011-02-01,"01","02",2011,40
"8424","Santa Clara",2011-03-01,"01","03",2011,30
"8425","Santa Clara",2011-04-01,"01","04",2011,35
"8426","Santa Clara",2011-05-01,"01","05",2011,29
"8427","Santa Clara",2011-06-01,"01","06",2011,32
"8428","Santa Clara",2011-07-01,"01","07",2011,28
"8429","Santa Clara",2011-08-01,"01","08",2011,26
"8430","Santa Clara",2011-09-01,"01","09",2011,25
"8431","Santa Clara",2012-01-01,"01","01",2012,25
"8432","Santa Clara",2012-10-01,"01","10",2012,24
"8433","Santa Clara",2012-11-01,"01","11",2012,22
"8434","Santa Clara",2012-12-01,"01","12",2012,21
"8435","Santa Clara",2012-02-01,"01","02",2012,27
"8436","Santa Clara",2012-03-01,"01","03",2012,26
"8437","Santa Clara",2012-04-01,"01","04",2012,24
"8438","Santa Clara",2012-05-01,"01","05",2012,24
"8439","Santa Clara",2012-06-01,"01","06",2012,22
"8440","Santa Clara",2012-07-01,"01","07",2012,18
"8441","Santa Clara",2012-08-01,"01","08",2012,17
"8442","Santa Clara",2012-09-01,"01","09",2012,21
"8443","Santa Clara",2013-01-01,"01","01",2013,19
"8444","Santa Clara",2013-10-01,"01","10",2013,26
"8445","Santa Clara",2013-11-01,"01","11",2013,27
"8446","Santa Clara",2013-12-01,"01","12",2013,21
"8447","Santa Clara",2013-02-01,"01","02",2013,12
"8448","Santa Clara",2013-03-01,"01","03",2013,15
"8449","Santa Clara",2013-04-01,"01","04",2013,20
"8450","Santa Clara",2013-05-01,"01","05",2013,22
"8451","Santa Clara",2013-06-01,"01","06",2013,18
"8452","Santa Clara",2013-07-01,"01","07",2013,20
"8453","Santa Clara",2013-08-01,"01","08",2013,26
"8454","Santa Clara",2013-09-01,"01","09",2013,27
"8455","Santa Clara",2014-01-01,"01","01",2014,20
"8456","Santa Clara",2014-10-01,"01","10",2014,11
"8457","Santa Clara",2014-11-01,"01","11",2014,12
"8458","Santa Clara",2014-12-01,"01","12",2014,13
"8459","Santa Clara",2014-02-01,"01","02",2014,16
"8460","Santa Clara",2014-03-01,"01","03",2014,16
"8461","Santa Clara",2014-04-01,"01","04",2014,19
"8462","Santa Clara",2014-05-01,"01","05",2014,18
"8463","Santa Clara",2014-06-01,"01","06",2014,14
"8464","Santa Clara",2014-07-01,"01","07",2014,14
"8465","Santa Clara",2014-08-01,"01","08",2014,11
"8466","Santa Clara",2014-09-01,"01","09",2014,9
"8467","Santa Clara",2015-01-01,"01","01",2015,14
"8468","Santa Clara",2015-10-01,"01","10",2015,18
"8469","Santa Clara",2015-11-01,"01","11",2015,15
"8470","Santa Clara",2015-12-01,"01","12",2015,19
"8471","Santa Clara",2015-02-01,"01","02",2015,16
"8472","Santa Clara",2015-03-01,"01","03",2015,16
"8473","Santa Clara",2015-04-01,"01","04",2015,18
"8474","Santa Clara",2015-05-01,"01","05",2015,19
"8475","Santa Clara",2015-06-01,"01","06",2015,21
"8476","Santa Clara",2015-07-01,"01","07",2015,21
"8477","Santa Clara",2015-08-01,"01","08",2015,19
"8478","Santa Clara",2015-09-01,"01","09",2015,15
"8479","Santa Clara",2016-01-01,"01","01",2016,16
"8480","Santa Clara",2016-10-01,"01","10",2016,14
"8481","Santa Clara",2016-11-01,"01","11",2016,15
"8482","Santa Clara",2016-12-01,"01","12",2016,13
"8483","Santa Clara",2016-02-01,"01","02",2016,16
"8484","Santa Clara",2016-03-01,"01","03",2016,16
"8485","Santa Clara",2016-04-01,"01","04",2016,15
"8486","Santa Clara",2016-05-01,"01","05",2016,14
"8487","Santa Clara",2016-06-01,"01","06",2016,15
"8488","Santa Clara",2016-07-01,"01","07",2016,12
"8489","Santa Clara",2016-08-01,"01","08",2016,13
"8490","Santa Clara",2016-09-01,"01","09",2016,15
"8491","Santa Clara",2017-01-01,"01","01",2017,12
"8492","Santa Clara",2017-10-01,"01","10",2017,18
"8493","Santa Clara",2017-11-01,"01","11",2017,19
"8494","Santa Clara",2017-12-01,"01","12",2017,19
"8495","Santa Clara",2017-02-01,"01","02",2017,15
"8496","Santa Clara",2017-03-01,"01","03",2017,13
"8497","Santa Clara",2017-04-01,"01","04",2017,14
"8498","Santa Clara",2017-05-01,"01","05",2017,13
"8499","Santa Clara",2017-06-01,"01","06",2017,14
"8500","Santa Clara",2017-07-01,"01","07",2017,21
"8501","Santa Clara",2017-08-01,"01","08",2017,18
"8502","Santa Clara",2017-09-01,"01","09",2017,18
"8503","Santa Clara",2018-01-01,"01","01",2018,20
"8504","Santa Clara",2018-10-01,"01","10",2018,24
"8505","Santa Clara",2018-11-01,"01","11",2018,26
"8506","Santa Clara",2018-12-01,"01","12",2018,26
"8507","Santa Clara",2018-02-01,"01","02",2018,20
"8508","Santa Clara",2018-03-01,"01","03",2018,19
"8509","Santa Clara",2018-04-01,"01","04",2018,18
"8510","Santa Clara",2018-05-01,"01","05",2018,18
"8511","Santa Clara",2018-06-01,"01","06",2018,22
"8512","Santa Clara",2018-07-01,"01","07",2018,15
"8513","Santa Clara",2018-08-01,"01","08",2018,19
"8514","Santa Clara",2018-09-01,"01","09",2018,21
"8515","Santa Clara",2019-01-01,"01","01",2019,24
"8516","Santa Clara",2019-10-01,"01","10",2019,25
"8517","Santa Clara",2019-11-01,"01","11",2019,19
"8518","Santa Clara",2019-12-01,"01","12",2019,19
"8519","Santa Clara",2019-02-01,"01","02",2019,23
"8520","Santa Clara",2019-03-01,"01","03",2019,24
"8521","Santa Clara",2019-04-01,"01","04",2019,22
"8522","Santa Clara",2019-05-01,"01","05",2019,23
"8523","Santa Clara",2019-06-01,"01","06",2019,24
"8524","Santa Clara",2019-07-01,"01","07",2019,21
"8525","Santa Clara",2019-08-01,"01","08",2019,26
"8526","Santa Clara",2019-09-01,"01","09",2019,25
"8527","Santa Clara",2020-01-01,"01","01",2020,21
"8528","Santa Clara",2020-10-01,"01","10",2020,4
"8529","Santa Clara",2020-11-01,"01","11",2020,3
"8530","Santa Clara",2020-12-01,"01","12",2020,3
"8531","Santa Clara",2020-02-01,"01","02",2020,18
"8532","Santa Clara",2020-03-01,"01","03",2020,14
"8533","Santa Clara",2020-04-01,"01","04",2020,8
"8534","Santa Clara",2020-05-01,"01","05",2020,7
"8535","Santa Clara",2020-06-01,"01","06",2020,6
"8536","Santa Clara",2020-07-01,"01","07",2020,5
"8537","Santa Clara",2020-08-01,"01","08",2020,6
"8538","Santa Clara",2020-09-01,"01","09",2020,7
"8539","Santa Clara",2021-01-01,"01","01",2021,3
"8540","Santa Clara",2021-02-01,"01","02",2021,4
"8541","Santa Clara",2021-03-01,"01","03",2021,2
"8542","Santa Cruz",2002-01-01,"01","01",2002,6.5
"8543","Santa Cruz",2002-10-01,"01","10",2002,3.5
"8544","Santa Cruz",2002-11-01,"01","11",2002,3.5
"8545","Santa Cruz",2002-12-01,"01","12",2002,4.5
"8546","Santa Cruz",2002-02-01,"01","02",2002,7
"8547","Santa Cruz",2002-03-01,"01","03",2002,5
"8548","Santa Cruz",2002-04-01,"01","04",2002,4.6
"8549","Santa Cruz",2002-05-01,"01","05",2002,5.8
"8550","Santa Cruz",2002-06-01,"01","06",2002,4
"8551","Santa Cruz",2002-07-01,"01","07",2002,2.8
"8552","Santa Cruz",2002-08-01,"01","08",2002,5
"8553","Santa Cruz",2002-09-01,"01","09",2002,5.6
"8554","Santa Cruz",2003-01-01,"01","01",2003,4.5
"8555","Santa Cruz",2003-10-01,"01","10",2003,2.86
"8556","Santa Cruz",2003-11-01,"01","11",2003,2.06
"8557","Santa Cruz",2003-12-01,"01","12",2003,3.8
"8558","Santa Cruz",2003-02-01,"01","02",2003,5.3
"8559","Santa Cruz",2003-03-01,"01","03",2003,3.8
"8560","Santa Cruz",2003-04-01,"01","04",2003,2.8
"8561","Santa Cruz",2003-05-01,"01","05",2003,6.7
"8562","Santa Cruz",2003-06-01,"01","06",2003,3.8
"8563","Santa Cruz",2003-07-01,"01","07",2003,2
"8564","Santa Cruz",2003-08-01,"01","08",2003,3.39
"8565","Santa Cruz",2003-09-01,"01","09",2003,2.9
"8566","Santa Cruz",2004-01-01,"01","01",2004,5
"8567","Santa Cruz",2004-10-01,"01","10",2004,6.5
"8568","Santa Cruz",2004-11-01,"01","11",2004,3.33
"8569","Santa Cruz",2004-12-01,"01","12",2004,5.86
"8570","Santa Cruz",2004-02-01,"01","02",2004,4.82
"8571","Santa Cruz",2004-03-01,"01","03",2004,4.3
"8572","Santa Cruz",2004-04-01,"01","04",2004,3.9
"8573","Santa Cruz",2004-05-01,"01","05",2004,4.54
"8574","Santa Cruz",2004-06-01,"01","06",2004,1.93
"8575","Santa Cruz",2004-07-01,"01","07",2004,2.88
"8576","Santa Cruz",2004-08-01,"01","08",2004,3.61
"8577","Santa Cruz",2004-09-01,"01","09",2004,5.26
"8578","Santa Cruz",2005-01-01,"01","01",2005,7
"8579","Santa Cruz",2005-10-01,"01","10",2005,3.2
"8580","Santa Cruz",2005-11-01,"01","11",2005,3.1
"8581","Santa Cruz",2005-12-01,"01","12",2005,2.9
"8582","Santa Cruz",2005-02-01,"01","02",2005,5.29
"8583","Santa Cruz",2005-03-01,"01","03",2005,7
"8584","Santa Cruz",2005-04-01,"01","04",2005,4
"8585","Santa Cruz",2005-05-01,"01","05",2005,3.4
"8586","Santa Cruz",2005-06-01,"01","06",2005,3.9
"8587","Santa Cruz",2005-07-01,"01","07",2005,3.4
"8588","Santa Cruz",2005-08-01,"01","08",2005,2.5
"8589","Santa Cruz",2005-09-01,"01","09",2005,0.6
"8590","Santa Cruz",2006-01-01,"01","01",2006,2.3
"8591","Santa Cruz",2006-10-01,"01","10",2006,1.3
"8592","Santa Cruz",2006-11-01,"01","11",2006,2.1
"8593","Santa Cruz",2006-12-01,"01","12",2006,2.52
"8594","Santa Cruz",2006-02-01,"01","02",2006,4.7
"8595","Santa Cruz",2006-03-01,"01","03",2006,5.4
"8596","Santa Cruz",2006-04-01,"01","04",2006,3.9
"8597","Santa Cruz",2006-05-01,"01","05",2006,4.6
"8598","Santa Cruz",2006-06-01,"01","06",2006,4
"8599","Santa Cruz",2006-07-01,"01","07",2006,3.8
"8600","Santa Cruz",2006-08-01,"01","08",2006,2.3
"8601","Santa Cruz",2006-09-01,"01","09",2006,2.7
"8602","Santa Cruz",2007-01-01,"01","01",2007,3.7
"8603","Santa Cruz",2007-10-01,"01","10",2007,2.4
"8604","Santa Cruz",2007-11-01,"01","11",2007,1.4
"8605","Santa Cruz",2007-12-01,"01","12",2007,1.3
"8606","Santa Cruz",2007-02-01,"01","02",2007,3.45
"8607","Santa Cruz",2007-03-01,"01","03",2007,3.03
"8608","Santa Cruz",2007-04-01,"01","04",2007,1.52
"8609","Santa Cruz",2007-05-01,"01","05",2007,1.2
"8610","Santa Cruz",2007-06-01,"01","06",2007,1.3
"8611","Santa Cruz",2007-07-01,"01","07",2007,1
"8612","Santa Cruz",2007-08-01,"01","08",2007,1.8
"8613","Santa Cruz",2007-09-01,"01","09",2007,1.5
"8614","Santa Cruz",2008-01-01,"01","01",2008,1.07
"8615","Santa Cruz",2008-10-01,"01","10",2008,1.3
"8616","Santa Cruz",2008-11-01,"01","11",2008,1.2
"8617","Santa Cruz",2008-12-01,"01","12",2008,1.3
"8618","Santa Cruz",2008-02-01,"01","02",2008,1.2
"8619","Santa Cruz",2008-03-01,"01","03",2008,0.8
"8620","Santa Cruz",2008-04-01,"01","04",2008,0.4
"8621","Santa Cruz",2008-05-01,"01","05",2008,0.3
"8622","Santa Cruz",2008-06-01,"01","06",2008,6
"8623","Santa Cruz",2008-07-01,"01","07",2008,1.4
"8624","Santa Cruz",2008-08-01,"01","08",2008,0.9
"8625","Santa Cruz",2008-09-01,"01","09",2008,0.9
"8626","Santa Cruz",2009-01-01,"01","01",2009,2.6
"8627","Santa Cruz",2009-10-01,"01","10",2009,0.3
"8628","Santa Cruz",2009-11-01,"01","11",2009,2.3
"8629","Santa Cruz",2009-12-01,"01","12",2009,1.2
"8630","Santa Cruz",2009-02-01,"01","02",2009,4.6
"8631","Santa Cruz",2009-03-01,"01","03",2009,2.8
"8632","Santa Cruz",2009-04-01,"01","04",2009,3.9
"8633","Santa Cruz",2009-05-01,"01","05",2009,3.3
"8634","Santa Cruz",2009-06-01,"01","06",2009,1.9
"8635","Santa Cruz",2009-07-01,"01","07",2009,2.2
"8636","Santa Cruz",2009-08-01,"01","08",2009,1.53
"8637","Santa Cruz",2009-09-01,"01","09",2009,2.5
"8638","Santa Cruz",2010-01-01,"01","01",2010,0.8
"8639","Santa Cruz",2010-10-01,"01","10",2010,1.76
"8640","Santa Cruz",2010-11-01,"01","11",2010,0.53
"8641","Santa Cruz",2010-12-01,"01","12",2010,0.1
"8642","Santa Cruz",2010-02-01,"01","02",2010,1.6
"8643","Santa Cruz",2010-03-01,"01","03",2010,1.3
"8644","Santa Cruz",2010-04-01,"01","04",2010,1.3
"8645","Santa Cruz",2010-05-01,"01","05",2010,1.3
"8646","Santa Cruz",2010-06-01,"01","06",2010,1.5
"8647","Santa Cruz",2010-07-01,"01","07",2010,3
"8648","Santa Cruz",2010-08-01,"01","08",2010,3.9
"8649","Santa Cruz",2010-09-01,"01","09",2010,2
"8650","Santa Cruz",2011-01-01,"01","01",2011,1.4
"8651","Santa Cruz",2011-10-01,"01","10",2011,3
"8652","Santa Cruz",2011-11-01,"01","11",2011,0.9
"8653","Santa Cruz",2011-12-01,"01","12",2011,1.8
"8654","Santa Cruz",2011-02-01,"01","02",2011,0.9
"8655","Santa Cruz",2011-03-01,"01","03",2011,0.8
"8656","Santa Cruz",2011-04-01,"01","04",2011,1.1
"8657","Santa Cruz",2011-05-01,"01","05",2011,5.4
"8658","Santa Cruz",2011-06-01,"01","06",2011,1.9
"8659","Santa Cruz",2011-07-01,"01","07",2011,2.2
"8660","Santa Cruz",2011-08-01,"01","08",2011,1.6
"8661","Santa Cruz",2011-09-01,"01","09",2011,1.9
"8662","Santa Cruz",2012-01-01,"01","01",2012,2.3
"8663","Santa Cruz",2012-10-01,"01","10",2012,2
"8664","Santa Cruz",2012-11-01,"01","11",2012,3.9
"8665","Santa Cruz",2012-12-01,"01","12",2012,2
"8666","Santa Cruz",2012-02-01,"01","02",2012,2.4
"8667","Santa Cruz",2012-03-01,"01","03",2012,1.6
"8668","Santa Cruz",2012-04-01,"01","04",2012,2.2
"8669","Santa Cruz",2012-05-01,"01","05",2012,2.98
"8670","Santa Cruz",2012-06-01,"01","06",2012,2
"8671","Santa Cruz",2012-07-01,"01","07",2012,1
"8672","Santa Cruz",2012-08-01,"01","08",2012,1.1
"8673","Santa Cruz",2012-09-01,"01","09",2012,2
"8674","Santa Cruz",2013-01-01,"01","01",2013,2.5
"8675","Santa Cruz",2013-10-01,"01","10",2013,2.41
"8676","Santa Cruz",2013-11-01,"01","11",2013,2
"8677","Santa Cruz",2013-12-01,"01","12",2013,1
"8678","Santa Cruz",2013-02-01,"01","02",2013,2
"8679","Santa Cruz",2013-03-01,"01","03",2013,1.2
"8680","Santa Cruz",2013-04-01,"01","04",2013,0.7
"8681","Santa Cruz",2013-05-01,"01","05",2013,1.6
"8682","Santa Cruz",2013-06-01,"01","06",2013,1.8
"8683","Santa Cruz",2013-07-01,"01","07",2013,2
"8684","Santa Cruz",2013-08-01,"01","08",2013,1.6
"8685","Santa Cruz",2013-09-01,"01","09",2013,2.9
"8686","Santa Cruz",2014-01-01,"01","01",2014,0
"8687","Santa Cruz",2014-10-01,"01","10",2014,1
"8688","Santa Cruz",2014-11-01,"01","11",2014,1.7
"8689","Santa Cruz",2014-12-01,"01","12",2014,1.3
"8690","Santa Cruz",2014-02-01,"01","02",2014,1
"8691","Santa Cruz",2014-03-01,"01","03",2014,2.4
"8692","Santa Cruz",2014-04-01,"01","04",2014,4
"8693","Santa Cruz",2014-05-01,"01","05",2014,2.2
"8694","Santa Cruz",2014-06-01,"01","06",2014,1.3
"8695","Santa Cruz",2014-07-01,"01","07",2014,1.3
"8696","Santa Cruz",2014-08-01,"01","08",2014,1.1
"8697","Santa Cruz",2014-09-01,"01","09",2014,0.66
"8698","Santa Cruz",2015-01-01,"01","01",2015,1.25
"8699","Santa Cruz",2015-10-01,"01","10",2015,0
"8700","Santa Cruz",2015-11-01,"01","11",2015,0.2
"8701","Santa Cruz",2015-12-01,"01","12",2015,0.8
"8702","Santa Cruz",2015-02-01,"01","02",2015,2
"8703","Santa Cruz",2015-03-01,"01","03",2015,1.5
"8704","Santa Cruz",2015-04-01,"01","04",2015,1.5
"8705","Santa Cruz",2015-05-01,"01","05",2015,1
"8706","Santa Cruz",2015-06-01,"01","06",2015,2.5
"8707","Santa Cruz",2015-07-01,"01","07",2015,1.3
"8708","Santa Cruz",2015-08-01,"01","08",2015,1.4
"8709","Santa Cruz",2015-09-01,"01","09",2015,1
"8710","Santa Cruz",2016-01-01,"01","01",2016,0
"8711","Santa Cruz",2016-10-01,"01","10",2016,0
"8712","Santa Cruz",2016-11-01,"01","11",2016,0.4
"8713","Santa Cruz",2016-12-01,"01","12",2016,0.2
"8714","Santa Cruz",2016-02-01,"01","02",2016,0.3
"8715","Santa Cruz",2016-03-01,"01","03",2016,0
"8716","Santa Cruz",2016-04-01,"01","04",2016,2
"8717","Santa Cruz",2016-05-01,"01","05",2016,1
"8718","Santa Cruz",2016-06-01,"01","06",2016,3
"8719","Santa Cruz",2016-07-01,"01","07",2016,3.1
"8720","Santa Cruz",2016-08-01,"01","08",2016,2.4
"8721","Santa Cruz",2016-09-01,"01","09",2016,1
"8722","Santa Cruz",2017-01-01,"01","01",2017,0.4
"8723","Santa Cruz",2017-10-01,"01","10",2017,0.5
"8724","Santa Cruz",2017-11-01,"01","11",2017,1.7
"8725","Santa Cruz",2017-12-01,"01","12",2017,0.75
"8726","Santa Cruz",2017-02-01,"01","02",2017,1
"8727","Santa Cruz",2017-03-01,"01","03",2017,0.2
"8728","Santa Cruz",2017-04-01,"01","04",2017,0.3
"8729","Santa Cruz",2017-05-01,"01","05",2017,1.6
"8730","Santa Cruz",2017-06-01,"01","06",2017,1.6
"8731","Santa Cruz",2017-07-01,"01","07",2017,0.76
"8732","Santa Cruz",2017-08-01,"01","08",2017,0.56
"8733","Santa Cruz",2017-09-01,"01","09",2017,1.8
"8734","Santa Cruz",2018-01-01,"01","01",2018,1.03
"8735","Santa Cruz",2018-10-01,"01","10",2018,0.53
"8736","Santa Cruz",2018-11-01,"01","11",2018,0.84
"8737","Santa Cruz",2018-12-01,"01","12",2018,0.06
"8738","Santa Cruz",2018-02-01,"01","02",2018,1.3
"8739","Santa Cruz",2018-03-01,"01","03",2018,0.9
"8740","Santa Cruz",2018-04-01,"01","04",2018,0.9
"8741","Santa Cruz",2018-05-01,"01","05",2018,1.9
"8742","Santa Cruz",2018-06-01,"01","06",2018,0.66
"8743","Santa Cruz",2018-07-01,"01","07",2018,0.6
"8744","Santa Cruz",2018-08-01,"01","08",2018,0.1
"8745","Santa Cruz",2018-09-01,"01","09",2018,0.6
"8746","Santa Cruz",2019-01-01,"01","01",2019,1.4
"8747","Santa Cruz",2019-10-01,"01","10",2019,0.5
"8748","Santa Cruz",2019-11-01,"01","11",2019,0.7
"8749","Santa Cruz",2019-12-01,"01","12",2019,1
"8750","Santa Cruz",2019-02-01,"01","02",2019,1
"8751","Santa Cruz",2019-03-01,"01","03",2019,1.2
"8752","Santa Cruz",2019-04-01,"01","04",2019,2
"8753","Santa Cruz",2019-05-01,"01","05",2019,2
"8754","Santa Cruz",2019-06-01,"01","06",2019,2.4
"8755","Santa Cruz",2019-07-01,"01","07",2019,2.1
"8756","Santa Cruz",2019-08-01,"01","08",2019,1.6
"8757","Santa Cruz",2019-09-01,"01","09",2019,1.2
"8758","Santa Cruz",2020-01-01,"01","01",2020,1.3
"8759","Santa Cruz",2020-10-01,"01","10",2020,1
"8760","Santa Cruz",2020-11-01,"01","11",2020,0.3
"8761","Santa Cruz",2020-12-01,"01","12",2020,1.5
"8762","Santa Cruz",2020-02-01,"01","02",2020,0.8
"8763","Santa Cruz",2020-03-01,"01","03",2020,0.9
"8764","Santa Cruz",2020-04-01,"01","04",2020,1
"8765","Santa Cruz",2020-05-01,"01","05",2020,0.03
"8766","Santa Cruz",2020-06-01,"01","06",2020,0.2
"8767","Santa Cruz",2020-07-01,"01","07",2020,0.4
"8768","Santa Cruz",2020-08-01,"01","08",2020,0.2
"8769","Santa Cruz",2020-09-01,"01","09",2020,2
"8770","Santa Cruz",2021-01-01,"01","01",2021,2.5
"8771","Santa Cruz",2021-02-01,"01","02",2021,2.6
"8772","Santa Cruz",2021-03-01,"01","03",2021,1.73
"8773","Shasta",2002-01-01,"01","01",2002,13
"8774","Shasta",2002-10-01,"01","10",2002,18
"8775","Shasta",2002-11-01,"01","11",2002,21
"8776","Shasta",2002-12-01,"01","12",2002,17
"8777","Shasta",2002-02-01,"01","02",2002,13
"8778","Shasta",2002-03-01,"01","03",2002,17
"8779","Shasta",2002-04-01,"01","04",2002,16
"8780","Shasta",2002-05-01,"01","05",2002,16
"8781","Shasta",2002-06-01,"01","06",2002,17
"8782","Shasta",2002-07-01,"01","07",2002,17
"8783","Shasta",2002-08-01,"01","08",2002,19
"8784","Shasta",2002-09-01,"01","09",2002,20
"8785","Shasta",2003-01-01,"01","01",2003,20
"8786","Shasta",2003-10-01,"01","10",2003,18
"8787","Shasta",2003-11-01,"01","11",2003,17
"8788","Shasta",2003-12-01,"01","12",2003,17
"8789","Shasta",2003-02-01,"01","02",2003,18
"8790","Shasta",2003-03-01,"01","03",2003,14
"8791","Shasta",2003-04-01,"01","04",2003,14
"8792","Shasta",2003-05-01,"01","05",2003,21
"8793","Shasta",2003-06-01,"01","06",2003,21
"8794","Shasta",2003-07-01,"01","07",2003,18
"8795","Shasta",2003-08-01,"01","08",2003,19
"8796","Shasta",2003-09-01,"01","09",2003,21
"8797","Shasta",2004-01-01,"01","01",2004,17
"8798","Shasta",2004-10-01,"01","10",2004,13
"8799","Shasta",2004-11-01,"01","11",2004,16
"8800","Shasta",2004-12-01,"01","12",2004,16
"8801","Shasta",2004-02-01,"01","02",2004,19
"8802","Shasta",2004-03-01,"01","03",2004,16
"8803","Shasta",2004-04-01,"01","04",2004,13
"8804","Shasta",2004-05-01,"01","05",2004,19
"8805","Shasta",2004-06-01,"01","06",2004,15
"8806","Shasta",2004-07-01,"01","07",2004,18
"8807","Shasta",2004-08-01,"01","08",2004,14
"8808","Shasta",2004-09-01,"01","09",2004,15
"8809","Shasta",2005-01-01,"01","01",2005,14
"8810","Shasta",2005-10-01,"01","10",2005,16
"8811","Shasta",2005-11-01,"01","11",2005,16
"8812","Shasta",2005-12-01,"01","12",2005,19
"8813","Shasta",2005-02-01,"01","02",2005,16
"8814","Shasta",2005-03-01,"01","03",2005,16
"8815","Shasta",2005-04-01,"01","04",2005,17
"8816","Shasta",2005-05-01,"01","05",2005,18
"8817","Shasta",2005-06-01,"01","06",2005,22
"8818","Shasta",2005-07-01,"01","07",2005,18.9
"8819","Shasta",2005-08-01,"01","08",2005,17
"8820","Shasta",2005-09-01,"01","09",2005,20
"8821","Shasta",2006-01-01,"01","01",2006,19
"8822","Shasta",2006-10-01,"01","10",2006,15
"8823","Shasta",2006-11-01,"01","11",2006,17
"8824","Shasta",2006-12-01,"01","12",2006,14
"8825","Shasta",2006-02-01,"01","02",2006,18
"8826","Shasta",2006-03-01,"01","03",2006,11
"8827","Shasta",2006-04-01,"01","04",2006,11
"8828","Shasta",2006-05-01,"01","05",2006,18
"8829","Shasta",2006-06-01,"01","06",2006,18
"8830","Shasta",2006-07-01,"01","07",2006,16
"8831","Shasta",2006-08-01,"01","08",2006,14
"8832","Shasta",2006-09-01,"01","09",2006,18
"8833","Shasta",2007-01-01,"01","01",2007,18
"8834","Shasta",2007-10-01,"01","10",2007,6
"8835","Shasta",2007-11-01,"01","11",2007,12
"8836","Shasta",2007-12-01,"01","12",2007,14
"8837","Shasta",2007-02-01,"01","02",2007,10
"8838","Shasta",2007-03-01,"01","03",2007,14
"8839","Shasta",2007-04-01,"01","04",2007,13
"8840","Shasta",2007-05-01,"01","05",2007,12
"8841","Shasta",2007-06-01,"01","06",2007,14
"8842","Shasta",2007-07-01,"01","07",2007,9
"8843","Shasta",2007-08-01,"01","08",2007,14
"8844","Shasta",2007-09-01,"01","09",2007,9
"8845","Shasta",2008-01-01,"01","01",2008,10
"8846","Shasta",2008-10-01,"01","10",2008,10
"8847","Shasta",2008-11-01,"01","11",2008,12
"8848","Shasta",2008-12-01,"01","12",2008,10
"8849","Shasta",2008-02-01,"01","02",2008,8
"8850","Shasta",2008-03-01,"01","03",2008,13
"8851","Shasta",2008-04-01,"01","04",2008,12
"8852","Shasta",2008-05-01,"01","05",2008,9
"8853","Shasta",2008-06-01,"01","06",2008,10
"8854","Shasta",2008-07-01,"01","07",2008,10
"8855","Shasta",2008-08-01,"01","08",2008,6
